20	176	17	916						
20	178	17	917						
20	179	17	919						
20	183	17	1336						
20	185	17	1344						
20	187	17	1367						
20	189	17	1374						
20	190	17	1375						
20	193	17	1379						
20	194	17	1384						
20	195	17	1385						
20	196	17	1386						
20	197	17	1389						
20	198	17	1394						
20	200	17	1396						
20	202	17	1397						
20	204	17	1401						
20	208	17	1404						
20	212	17	1405						
20	213	17	1409						
20	216	17	1413						
20	219	17	1416						
20	221	17	1421						
20	222	17	1423						
20	223	17	1425						
20	228	17	1426						
20	232	17	1427						
20	234	17	1428						
20	237	17	1431						
20	238	17	1433						
20	239	17	1434						
20	240	17	1437						
20	245	17	1442						
20	249	17	1448						
20	251	18	1449						
20	262	18	1452						
20	268	18	1459						
20	273	18	1467						
20	274	18	1468						
20	275	18	1473						
20	276	18	1475						
20	281	18	1477						
20	282	18	1487						
20	283	18	1490						
20	286	18	1492						
20	287	18	1493						
20	294	18	1495						
20	301	18	1497						
20	304	18	1498						
20	305	18	1499						
20	306	18	1502						
20	313	18	1503						
20	314	18	1505						
20	320	18	1506						
20	324	18	1507						
20	325	18	1516						
20	326	18	1517						
20	331	18	1521						
20	334	18	1522						
20	335	18	1524						
20	338	18	1526						
20	339	18	1528						
20	345	19	1529						
20	348	19	1531						
20	350	19	1533						
20	355	19	1534						
20	360	19	1536						
20	363	19	1539						
20	365	19	1547						
20	384	19	1551						
20	496	19	1553						
20	497	19	1558						
20	501	19	2043						
20	503	19	2044						
20	504	19	2045						
20	505	19	2048						
20	506	19	2049						
20	509	19	2050						
20	673	19	2054						
20	675	19	2059						
20	676	20	21						
20	678	21	193						
20	679	21	199						
20	682	21	202						
20	683	21	203						
20	688	21	204						
20	692	21	209						
20	693	21	214						
20	694	21	216						
20	696	21	217						
20	698	21	218						
20	700	21	220						
20	708	21	228						
20	710	21	232						
20	711	21	233						
20	713	21	237						
21	715	21	241						
21	717	21	245						
21	719	21	247						
21	722	21	249						
21	723	21	250						
21	726	21	253						
21	733	21	258						
21	738	21	264						
21	741	21	270						
21	744	21	272						
21	745	21	275						
21	749	21	276						
21	754	21	280						
21	761	21	284						
21	763	21	285						
21	766	21	290						
21	772	21	292						
21	773	21	295						
21	774	21	299						
21	775	21	307						
21	779	21	310						
21	782	21	317						
21	789	21	322						
21	796	21	325						
21	801	21	331						
21	804	21	337						
21	805	21	339						
21	808	21	343						
21	811	21	373						
21	813	21	375						
21	819	21	377						
21	820	21	381						
21	821	21	382						
21	823	21	386						
21	824	21	387						
21	825	21	388						
21	826	21	392						
21	828	21	398						
21	829	21	401						
21	831	21	402						
21	836	21	429						
21	842	21	433						
21	848	21	437						
21	852	21	439						
21	856	21	444						
21	858	21	448						
22	862	21	449						
22	865	21	450						
22	868	21	454						
22	875	21	457						
22	879	21	458						
22	881	21	464						
22	883	21	672						
22	892	21	674						
22	900	21	676						
22	904	21	677						
22	906	21	940						
22	907	21	944						
22	911	21	948						
22	912	21	956						
22	916	21	959						
22	917	21	960						
22	918	21	966						
22	920	21	969						
22	921	21	970						
22	923	21	973						
22	929	21	977						
22	930	21	980						
22	931	21	982						
22	933	21	984						
22	936	21	986						
22	940	21	987						
22	944	22	990						
22	948	22	993						
22	955	22	996						
22	956	22	997						
22	957	22	1001						
22	959	22	1002						
22	960	22	1010						
22	961	22	1019						
22	962	22	1023						
22	964	22	1026						
22	965	22	1030						
22	967	22	1038						
22	975	22	1040						
22	976	22	1042						
22	979	22	1045						
22	980	22	1046						
22	983	22	1049						
22	984	22	1052						
22	988	22	1053						
22	989	22	1054						
22	991	22	1059						
22	993	22	1065						
22	994	22	1066						
22	995	22	1067						
22	996	22	1073						
22	997	22	1077						
23	999	22	1079						
23	1001	22	1086						
23	1005	22	1087						
23	1007	22	1088						
23	1013	22	1092						
23	1017	22	1098						
23	1021	22	1100						
23	1026	22	1105						
23	1027	22	1106						
23	1032	22	1109						
23	1036	22	1112						
23	1042	22	1117						
23	1043	22	1121						
23	1048	22	1128						
23	1050	22	1132						
23	1052	22	1137						
23	1054	22	1142						
23	1055	22	1146						
23	1060	22	1148						
23	1063	22	1149						
23	1179	23	1150						
23	1184	23	1159						
23	1185	23	1162						
23	1186	23	1163						
23	1187	23	1164						
23	1188	23	1166						
23	1189	23	1171						
23	1190	23	1173						
23	1191	23	1175						
23	1192	23	1177						
23	1195	23	1180						
23	1198	23	1181						
23	1199	23	1184						
23	1200	23	1185						
23	1202	23	1186						
23	1205	23	1187						
23	1206	23	1194						
23	1210	23	1199						
23	1213	23	1200						
23	1216	23	1202						
23	1220	23	1206						
23	1226	23	1208						
24	1229	23	1209						
24	1234	23	1216						
24	1236	23	1226						
24	1237	23	1227						
24	1242	23	1231						
24	1247	23	1232						
24	1249	23	1237						
24	1250	23	1242						
24	1258	23	1247						
24	1262	23	1248						
24	1263	23	1253						
24	1266	23	1259						
24	1269	23	1261						
24	1271	23	1262						
24	1274	23	1268						
24	1276	23	1269						
24	1277	24	1270						
24	1280	24	1271						
24	1281	24	1272						
24	1282	24	1273						
24	1283	24	1277						
24	1286	24	1278						
24	1287	24	1282						
24	1288	24	1284						
24	1290	24	1285						
24	1295	24	1289						
24	1296	24	1293						
24	1299	24	1297						
24	1300	24	1298						
25	1304	24	1301						
25	1305	24	1304						
25	1306	24	1305						
25	1307	24	1309						
25	1309	24	1314						
25	1311	24	1319						
25	1313	24	1321						
25	1315	24	1325						
25	1316	24	1326						
25	1318	24	1327						
25	1320	24	1328						
25	1323	24	1330						
25	1326	24	1331						
25	274	24	1335						
26	24	24	1336						
26	28	24	1337						
26	31	24	1338						
26	35	24	1339						
26	40	25	1340						
26	45	25	1341						
26	46	25	1346						
26	47	25	1347						
26	48	25	1350						
26	49	25	1357						
26	50	25	1358						
26	52	25	1359						
26	53	25	1362						
26	55	25	1367						
26	57	25	1369						
26	59	25	1370						
26	60	25	1373						
26	61	25	1380						
26	62	25	1384						
26	67	25	1385						
26	70	25	1386						
26	77	25	1390						
26	83	25	1392						
26	86	25	1393						
26	94	25	1397						
26	102	25	1399						
26	108	25	1403						
26	110	25	1407						
26	111	25	1408						
26	116	25	1410						
26	117	25	1416						
26	119	25	1418						
26	125	25	1419						
26	131	25	1421						
26	132	26	1422						
26	136	26	1429						
26	147	26	1436						
26	151	26	1437						
26	152	26	27						
26	154	27	28						
26	157	27	29						
26	160	27	31						
26	161	27	38						
26	164	27	43						
26	171	27	44						
26	175	27	48						
26	179	27	49						
26	184	27	50						
26	190	27	51						
26	192	27	53						
26	198	27	56						
26	201	27	62						
26	205	27	63						
26	211	27	71						
26	214	27	72						
26	217	27	75						
26	221	27	81						
26	223	27	86						
26	224	27	90						
26	230	27	92						
26	235	27	97						
26	240	27	99						
26	241	27	100						
26	244	27	105						
26	245	27	108						
26	250	27	111						
26	257	27	118						
26	259	27	119						
26	262	27	121						
26	266	27	124						
26	272	27	126						
26	274	27	127						
26	276	27	132						
26	278	27	133						
26	279	27	134						
26	280	27	139						
26	284	27	141						
26	287	27	146						
26	294	27	147						
26	296	27	151						
26	300	27	152						
26	303	27	160						
26	307	27	161						
26	309	27	163						
26	311	27	164						
26	315	27	165						
26	320	27	172						
26	325	27	178						
26	328	27	179						
26	332	27	246						
26	348	27	250						
26	350	27	254						
26	354	27	260						
26	355	27	265						
26	358	27	272						
26	363	27	280						
26	366	27	288						
26	372	27	291						
26	373	27	297						
26	377	27	300						
26	381	27	301						
26	384	27	305						
26	388	27	307						
26	393	27	310						
26	394	27	312						
26	396	27	313						
26	400	27	318						
26	401	27	322						
26	402	27	325						
26	407	27	328						
26	408	27	329						
26	409	27	332						
26	410	27	333						
26	411	27	338						
26	414	27	345						
26	415	27	349						
26	416	27	351						
26	421	27	354						
26	423	27	357						
26	425	27	359						
26	426	27	362						
26	427	27	364						
26	453	27	366						
26	454	27	374						
26	458	27	552						
26	462	27	553						
26	467	27	556						
26	468	27	562						
26	475	27	566						
26	479	27	573						
26	480	27	578						
26	486	27	583						
26	488	27	586						
26	490	27	587						
26	498	27	588						
26	504	27	597						
26	512	27	598						
26	513	27	603						
26	515	27	607						
26	519	27	608						
26	520	27	609						
26	526	27	612						
26	528	27	614						
27	531	27	618						
27	532	27	757						
27	534	27	760						
27	535	27	761						
27	537	27	769						
27	615	27	879						
27	620	27	917						
27	621	27	918						
27	622	27	928						
27	632	27	929						
27	633	27	932						
27	634	27	933						
27	639	27	934						
27	640	27	935						
27	642	27	939						
27	644	27	940						
27	653	27	944						
27	658	27	945						
27	665	27	946						
27	668	28	948						
27	670	28	952						
27	672	28	959						
27	673	28	964						
27	675	28	965						
27	679	28	968						
27	682	28	972						
27	683	28	976						
27	685	28	978						
27	687	28	979						
27	691	28	981						
27	696	28	982						
27	700	28	989						
27	706	28	990						
27	712	28	992						
27	717	28	998						
27	720	28	999						
27	722	28	1000						
27	723	28	1010						
27	726	28	1018						
27	731	28	1021						
27	736	28	1031						
27	739	28	1033						
27	741	28	1036						
27	743	28	1037						
27	744	28	1089						
27	746	28	1101						
27	752	28	1103						
27	754	28	1112						
27	755	28	1113						
27	759	28	1119						
27	760	28	1122						
27	761	28	1128						
27	762	28	1130						
27	764	28	1134						
27	766	29	1135						
27	767	29	1136						
27	772	29	1137						
27	773	29	1139						
27	776	29	1143						
27	778	29	1148						
27	779	29	1150						
27	783	29	1155						
27	790	29	1158						
27	792	29	1162						
28	796	29	1166						
28	805	29	1169						
28	808	29	1170						
28	813	29	1174						
28	816	29	1175						
28	819	29	1176						
28	823	29	1178						
28	826	29	1180						
28	830	29	1183						
28	831	29	1187						
28	832	29	1192						
28	834	29	1193						
28	835	29	1200						
28	838	29	1203						
28	841	29	1206						
28	843	29	1207						
28	851	29	1210						
28	852	29	1217						
28	853	29	1223						
28	857	29	1230						
28	858	29	1235						
28	859	29	1239						
28	861	29	1243						
28	868	29	1244						
28	871	29	1248						
28	875	29	1250						
28	879	29	1251						
28	881	29	1258						
28	886	29	1260						
28	891	29	1262						
28	894	29	1264						
28	901	29	1266						
28	904	29	1273						
28	905	29	1275						
28	909	29	1277						
28	912	29	1281						
28	918	29	1286						
28	923	29	1287						
28	924	29	1289						
28	929	29	1290						
28	931	29	1291						
28	934	29	1292						
28	936	30	1294						
28	941	30	1301						
28	943	30	1302						
28	947	30	1304						
28	949	30	1305						
28	952	30	1306						
29	956	30	1328						
29	960	30	1330						
29	963	30	1331						
29	968	30	1332						
29	969	30	1334						
29	970	30	1335						
29	971	30	1336						
29	973	30	1337						
29	976	30	1339						
29	977	30	1345						
29	979	30	1346						
29	980	30	1349						
29	981	30	1351						
29	983	30	1353						
29	986	30	1355						
29	988	30	1356						
29	990	30	1361						
29	994	30	1365						
29	1001	30	1369						
29	1003	30	1371						
29	1005	30	1373						
29	1009	30	1379						
29	1010	30	1385						
29	1012	30	1386						
29	1013	30	1387						
29	1014	30	1388						
29	1015	30	1392						
29	1016	30	1394						
29	1017	30	1396						
29	1019	31	1397						
29	1021	31	1400						
29	1022	31	1406						
29	1024	31	1434						
29	1025	31	1437						
29	1026	31	1441						
29	1027	31	1442						
29	1029	31	1443						
29	1030	31	1449						
29	1031	31	1450						
29	1035	31	1451						
29	1036	31	1452						
29	1037	31	1454						
29	1041	31	1455						
29	1044	31	1458						
29	1045	31	1467						
29	1047	31	1470						
29	1050	31	1471						
29	1052	31	1472						
29	1054	31	1481						
29	1059	31	1485						
29	1060	31	1486						
29	1069	31	1487						
29	1070	31	1490						
29	1075	31	1496						
29	1076	31	1497						
29	1077	31	1503						
29	1079	31	1506						
30	1086	31	1510						
30	1088	32	21						
30	1089	33	25						
30	1090	33	27						
30	1092	33	28						
30	1095	33	33						
30	1102	33	39						
30	1106	33	42						
30	1110	33	44						
30	1111	33	48						
30	1112	33	49						
30	1113	33	50						
30	1119	33	81						
30	1120	33	83						
30	1125	33	86						
30	1126	33	90						
30	1129	33	96						
30	1131	33	101						
30	1153	33	103						
30	1154	33	105						
30	1158	33	108						
30	1160	33	109						
30	1162	33	114						
30	1164	33	116						
30	1166	33	117						
30	1169	33	120						
30	1171	33	126						
30	1172	33	129						
30	1174	33	131						
30	1178	33	134						
30	1180	33	138						
30	1182	33	140						
30	1190	33	144						
30	1193	33	151						
30	1195	33	156						
30	1196	33	163						
30	1198	33	165						
30	1200	33	167						
30	1205	33	168						
30	1206	33	175						
30	1211	33	179						
31	1214	33	183						
31	1221	33	186						
31	1222	33	189						
31	1224	33	194						
31	1228	33	196						
31	1231	33	201						
31	1233	33	204						
31	1235	33	208						
31	1237	33	210						
31	1238	33	213						
31	1241	33	215						
31	1246	33	217						
32	24	33	220						
32	26	33	225						
32	30	33	231						
32	37	33	233						
32	43	33	240						
32	44	33	245						
32	46	33	251						
32	47	33	255						
32	48	33	261						
32	55	33	271						
32	113	33	272						
32	114	33	273						
32	115	33	280						
32	119	33	281						
32	125	33	287						
32	126	33	288						
32	130	33	289						
32	134	33	297						
32	136	33	298						
32	179	33	307						
32	182	33	308						
32	186	33	330						
32	191	33	331						
32	194	33	482						
32	199	33	572						
32	200	33	577						
32	203	33	581						
32	210	33	926						
32	212	33	927						
32	218	33	1253						
32	334	33	1255						
32	335	33	1257						
32	337	33	1258						
32	341	33	1425						
32	346	33	1426						
32	351	33	1429						
32	356	33	1435						
32	358	33	1440						
32	366	33	1444						
32	370	33	1446						
32	371	33	1450						
32	377	33	1452						
32	384	33	1453						
32	385	33	1454						
32	391	33	1458						
32	394	33	1465						
32	398	33	1470						
32	399	33	1475						
32	402	34	1479						
32	406	34	1480						
32	408	34	1484						
32	409	34	1485						
32	411	34	1486						
32	417	34	1495						
32	418	34	1499						
32	419	34	1502						
32	422	34	1509						
32	427	34	1510						
32	429	34	1517						
32	430	34	1524						
32	431	34	1532						
32	434	34	1538						
32	435	34	1541						
32	440	34	1545						
32	449	34	1547						
32	454	34	1549						
32	459	34	1550						
32	460	34	1551						
32	500	34	1554						
32	503	34	1556						
32	506	34	1557						
32	509	34	1559						
32	512	34	1561						
32	514	34	1562						
32	515	34	1563						
32	517	34	1565						
32	697	34	1569						
32	713	35	1573						
32	716	35	1575						
32	722	35	1577						
32	723	35	1578						
32	728	35	1579						
32	730	35	1581						
32	731	35	1587						
32	735	35	1592						
32	736	35	1597						
32	738	35	1600						
32	743	35	1603						
32	750	35	1604						
32	756	35	1610						
32	766	35	1611						
32	767	35	1612						
32	768	35	1615						
32	770	35	1618						
32	771	35	1619						
32	774	35	1621						
32	782	35	1623						
32	784	35	1625						
32	785	35	1626						
32	790	35	1628						
32	791	35	1631						
32	792	35	1632						
32	793	35	1633						
33	794	35	1636						
33	801	35	1639						
33	802	35	1640						
33	804	35	1642						
33	808	35	1643						
33	816	35	1646						
33	823	35	1650						
33	830	35	1651						
33	832	36	1652						
33	836	36	1660						
33	837	36	1662						
33	846	36	1664						
33	1096	36	1666						
33	1100	36	1669						
33	1103	36	1672						
33	1110	36	1674						
33	1111	36	1680						
33	1112	36	1682						
33	1113	36	1684						
33	1116	36	1687						
33	1124	36	1689						
33	1130	36	1697						
33	1135	36	1698						
33	1144	36	1700						
33	1151	36	1701						
33	1152	36	1702						
33	1153	36	1703						
33	1156	36	1704						
33	1157	37	1706						
33	1159	37	1709						
33	1160	37	1710						
33	1163	37	1712						
33	1165	37	1721						
34	1168	37	1722						
34	1169	37	1727						
34	1171	37	1730						
34	1175	37	1738						
34	1180	37	1743						
34	1183	37	1745						
34	1186	37	1746						
34	1191	38	26						
34	1192	38	29						
34	1197	38	34						
34	1198	38	35						
34	1202	38	43						
34	1203	38	44						
34	1204	38	45						
34	1205	38	46						
34	1213	38	47						
34	1216	38	57						
34	1219	38	65						
34	1222	38	68						
34	1224	38	71						
34	1231	38	73						
34	1233	38	75						
34	1237	38	79						
34	1244	38	87						
34	1247	38	89						
34	1250	38	90						
34	1255	38	94						
34	1258	38	98						
34	1260	38	99						
34	1265	38	106						
34	1267	38	112						
34	1271	38	118						
34	1272	38	119						
34	1276	38	126						
34	1278	38	130						
34	1283	38	138						
34	1285	38	146						
34	1286	38	151						
34	1287	38	154						
34	1288	38	156						
34	1290	38	158						
34	1291	38	164						
34	1299	38	165						
34	1300	38	171						
34	1302	38	172						
34	1303	38	173						
34	1305	38	184						
35	1306	38	187						
35	1307	38	190						
35	1308	38	194						
35	1311	38	197						
35	1313	38	198						
35	1315	38	199						
35	1317	38	280						
35	1318	38	283						
35	1320	38	284						
35	1323	38	286						
35	1326	38	289						
35	1331	38	291						
35	1335	38	297						
35	1340	38	299						
35	1344	38	303						
35	1345	38	307						
35	1348	38	308						
35	1352	38	313						
35	1355	38	314						
35	1358	38	321						
35	1363	38	328						
35	1369	38	332						
35	1370	38	338						
35	1373	38	343						
35	1379	38	347						
35	1382	38	351						
35	1390	38	353						
35	1391	38	357						
35	1392	38	360						
35	1393	38	362						
35	1394	38	365						
35	1398	38	368						
35	1400	38	373						
35	1409	38	376						
36	1411	38	377						
36	1412	38	378						
36	1416	38	379						
36	1417	38	382						
36	1422	38	386						
36	1427	38	387						
36	1428	38	388						
36	1429	38	389						
36	1431	38	390						
36	1434	38	391						
36	1435	38	393						
36	1441	38	394						
36	1446	38	397						
36	1448	38	528						
37	21	38	535						
37	27	38	536						
37	33	38	599						
37	34	38	602						
37	35	38	614						
37	42	38	615						
37	44	38	616						
37	45	38	617						
37	46	38	621						
37	47	38	624						
37	48	38	625						
37	154	38	626						
37	155	39	627						
37	156	39	632						
37	158	39	635						
37	162	39	642						
37	165	39	644						
37	167	39	647						
37	174	39	652						
37	179	39	655						
37	180	39	658						
37	182	39	659						
37	188	39	661						
37	190	39	664						
37	196	39	667						
37	201	39	669						
37	207	39	670						
37	208	39	672						
37	212	39	676						
37	215	39	677						
37	218	39	684						
37	223	39	690						
37	226	39	692						
37	229	39	693						
37	231	39	694						
